parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate
r26458_k0	r26458_k0	log10	0.01	100	2.5686165210928	1
r26458_kd	r26458_kd	log10	0.01	100	0.517392693209836	1
r26459_k0	r26459_k0	log10	0.01	100	3.74550980090235	1
r26459_kd	r26459_kd	log10	0.01	100	0.628701541184503	1
r26460_k0	r26460_k0	log10	0.01	100	0.363874006411525	1
r26460_kd	r26460_kd	log10	0.01	100	1.91629384978986	1
r26461_k0	r26461_k0	log10	0.01	100	0.394081891827604	1
r26461_kd	r26461_kd	log10	0.01	100	2.37187405486686	1
r26462_k0	r26462_k0	log10	0.01	100	0.478150837304275	1
r26462_kd	r26462_kd	log10	0.01	100	1.45996719216692	1
r26463_kE1	r26463_kE1	log10	0.01	100	1.00944306823518	1
r26463_kd	r26463_kd	log10	0.01	100	1.00451932296323	1
r26464_kE1	r26464_kE1	log10	0.01	100	0.987110059966033	1
r26464_kd	r26464_kd	log10	0.01	100	0.99181472344472	1
r26465_kE1	r26465_kE1	log10	0.01	100	1.01006251656481	1
r26466_kE1	r26466_kE1	log10	0.01	100	11.7074696355227	1
r26466_kd	r26466_kd	log10	0.01	100	0.896272735502813	1
r26467_k0	r26467_k0	log10	0.01	100	0.257858864526539	1
r26468_k0	r26468_k0	log10	0.01	100	1.61208303951458	1
r26469_k0	r26469_k0	log10	0.01	100	0.527955053076773	1
r26470_k0	r26470_k0	log10	0.01	100	0.42765938536617	1
r26471_k0	r26471_k0	log10	0.01	100	0.658995856155313	1
r26472_k0	r26472_k0	log10	0.01	100	0.635843237844285	1
r26473_k0	r26473_k0	log10	0.01	100	1.06416652732084	1
r26473_kd	r26473_kd	log10	0.01	100	0.574368817009284	1
r26475_kE3	r26475_kE3	log10	0.01	100	1.06917358398885	1
r26475_kE2	r26475_kE2	log10	0.01	100	0.990459504322886	1
r26475_kE1	r26475_kE1	log10	0.01	100	0.987131759985519	1
r26480_k_GeneSpecificScaling	r26480_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r26481_k0	r26481_k0	log10	0.01	100	1.71886000054308	1
r26482_k0	r26482_k0	log10	0.01	100	0.520487651496149	1
r26482_kd	r26482_kd	log10	0.01	100	0.987694782236671	1
r26483_k0	r26483_k0	log10	0.01	100	1.78662644733427	1
r26483_kd	r26483_kd	log10	0.01	100	0.73426239620296	1
r26484_k0	r26484_k0	log10	0.01	100	0.994741076187805	1
r26484_kd	r26484_kd	log10	0.01	100	1.02294414419681	1
r26485_k0	r26485_k0	log10	0.01	100	1.03245225158981	1
r26485_kd	r26485_kd	log10	0.01	100	0.976600690316342	1
r26486_k0	r26486_k0	log10	0.01	100	1.01388131981552	1
r26486_kd	r26486_kd	log10	0.01	100	0.989186317369884	1
r26487_kE1	r26487_kE1	log10	0.01	100	1.00321607139347	1
r26487_kd	r26487_kd	log10	0.01	100	1.00451932296323	1
r26488_kE1	r26488_kE1	log10	0.01	100	1.01309323820457	1
r26488_kd	r26488_kd	log10	0.01	100	0.995595084687942	1
r26489_kE1	r26489_kE1	log10	0.01	100	0.999321980723692	1
r26490_kE1	r26490_kE1	log10	0.01	100	0.553680533758512	1
r26490_kd	r26490_kd	log10	0.01	100	0.90080975380461	1
r26491_k0	r26491_k0	log10	0.01	100	1.01102248272968	1
r26492_k0	r26492_k0	log10	0.01	100	1.36435269323093	1
r26493_k0	r26493_k0	log10	0.01	100	1.00479628794854	1
r26494_k0	r26494_k0	log10	0.01	100	1.02860722029847	1
r26495_k0	r26495_k0	log10	0.01	100	0.998104949567954	1
r26496_k0	r26496_k0	log10	0.01	100	1.562521504238	1
r26497_kE3	r26497_kE3	log10	0.01	100	0.99269707393162	1
r26497_kE2	r26497_kE2	log10	0.01	100	1.0193743792086	1
r26497_kE1	r26497_kE1	log10	0.01	100	0.999788517529837	1
r26499_k0	r26499_k0	log10	0.01	100	0.575793978310618	1
r26499_kd	r26499_kd	log10	0.01	100	1.24942414956308	1
r26500_k_GeneSpecificScaling	r26500_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r26501_k0	r26501_k0	log10	0.01	100	0.56944255526119	1
r26502_k0	r26502_k0	log10	0.01	100	1.99207621712305	1
r26502_kd	r26502_kd	log10	0.01	100	0.778669035450446	1
r26503_k0	r26503_k0	log10	0.01	100	2.19737214823164	1
r26503_kd	r26503_kd	log10	0.01	100	0.697665977487882	1
r26504_k0	r26504_k0	log10	0.01	100	0.720978562125795	1
r26504_kd	r26504_kd	log10	0.01	100	1.22648417788778	1
r26505_k0	r26505_k0	log10	0.01	100	0.57750271150214	1
r26505_kd	r26505_kd	log10	0.01	100	1.8531000002545	1
r26506_k0	r26506_k0	log10	0.01	100	0.628555131290383	1
r26506_kd	r26506_kd	log10	0.01	100	1.30016864719259	1
r26507_kE1	r26507_kE1	log10	0.01	100	1.00069431962791	1
r26507_kd	r26507_kd	log10	0.01	100	1.00205056376791	1
r26508_kE1	r26508_kE1	log10	0.01	100	0.996851185294932	1
r26508_kd	r26508_kd	log10	0.01	100	1.00993260099609	1
r26509_kE1	r26509_kE1	log10	0.01	100	0.977268469559995	1
r26510_kE1	r26510_kE1	log10	0.01	100	3.13913177394987	1
r26510_kd	r26510_kd	log10	0.01	100	0.953394848438	1
r26511_k0	r26511_k0	log10	0.01	100	0.605718521925939	1
r26512_k0	r26512_k0	log10	0.01	100	1.43760222540727	1
r26513_k0	r26513_k0	log10	0.01	100	0.810174228878042	1
r26514_k0	r26514_k0	log10	0.01	100	0.579834133572871	1
r26515_k0	r26515_k0	log10	0.01	100	0.763568718516321	1
r26516_k0	r26516_k0	log10	0.01	100	0.606672384117783	1
r26517_kE3	r26517_kE3	log10	0.01	100	0.989905871147485	1
r26517_kE2	r26517_kE2	log10	0.01	100	0.990057398583153	1
r26517_kE1	r26517_kE1	log10	0.01	100	1.01584500719897	1
r26519_k0	r26519_k0	log10	0.01	100	1.85261851399403	1
r26519_kd	r26519_kd	log10	0.01	100	0.815476872366983	1
r26542_k_GeneSpecificScaling	r26542_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r26543_k0	r26543_k0	log10	0.01	100	1.00950358275318	1
r26544_k0	r26544_k0	log10	0.01	100	1.00804244250738	1
r26544_kd	r26544_kd	log10	0.01	100	1.00195258442771	1
r26545_k0	r26545_k0	log10	0.01	100	1.00825113795438	1
r26545_kd	r26545_kd	log10	0.01	100	1.00065460278146	1
r26546_k0	r26546_k0	log10	0.01	100	1.00825113795438	1
r26546_kd	r26546_kd	log10	0.01	100	0.99805122072835	1
r26547_k0	r26547_k0	log10	0.01	100	1.00672739595134	1
r26547_kd	r26547_kd	log10	0.01	100	0.993317559472015	1
r26548_k0	r26548_k0	log10	0.01	100	1.00804244250738	1
r26548_kd	r26548_kd	log10	0.01	100	1.00804244250738	1
r26549_k0	r26549_k0	log10	0.01	100	0.990585885067131	1
r26550_k0	r26550_k0	log10	0.01	100	0.995597347599287	1
r26551_k0	r26551_k0	log10	0.01	100	0.996795154572284	1
r26552_k0	r26552_k0	log10	0.01	100	0.995597347599287	1
r26553_k0	r26553_k0	log10	0.01	100	0.998051220728347	1
r26554_k0	r26554_k0	log10	0.01	100	1.00825113795438	1
r26555_k0	r26555_k0	log10	0.01	100	1.00442212146439	1
r26555_kd	r26555_kd	log10	0.01	100	1.0055733983452	1
r26557_kE3	r26557_kE3	log10	0.01	100	1.00825113795438	1
r26557_kE2	r26557_kE2	log10	0.01	100	1.00825113795438	1
r26557_kE1	r26557_kE1	log10	0.01	100	1.00825113795438	1
r26558_kE1	r26558_kE1	log10	0.01	100	0.995597347599287	1
r26558_kd	r26558_kd	log10	0.01	100	0.988544589371907	1
r26559_kE1	r26559_kE1	log10	0.01	100	0.991816386172276	1
r26559_kd	r26559_kd	log10	0.01	100	1.00828590851989	1
r26560_kE1	r26560_kE1	log10	0.01	100	0.994457492258276	1
r26560_kd	r26560_kd	log10	0.01	100	0.992019540762106	1
r26561_kE1	r26561_kE1	log10	0.01	100	0.99805122072835	1
r26561_kd	r26561_kd	log10	0.01	100	0.970804641097382	1
r26562_k_GeneSpecificScaling	r26562_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r26563_k0	r26563_k0	log10	0.01	100	0.987147861701924	1
r26564_k0	r26564_k0	log10	0.01	100	0.987147861701924	1
r26564_kd	r26564_kd	log10	0.01	100	0.987147861701924	1
r26565_k0	r26565_k0	log10	0.01	100	0.996795154572284	1
r26565_kd	r26565_kd	log10	0.01	100	1.00195258442771	1
r26566_k0	r26566_k0	log10	0.01	100	0.995597347599287	1
r26566_kd	r26566_kd	log10	0.01	100	1.00065460278146	1
r26567_k0	r26567_k0	log10	0.01	100	0.994457492258276	1
r26567_kd	r26567_kd	log10	0.01	100	0.992021722332071	1
r26568_k0	r26568_k0	log10	0.01	100	0.990585885067131	1
r26568_kd	r26568_kd	log10	0.01	100	0.992021722332071	1
r26569_kE1	r26569_kE1	log10	0.01	100	0.999345825443029	1
r26569_kd	r26569_kd	log10	0.01	100	0.992121086891967	1
r26570_kE1	r26570_kE1	log10	0.01	100	0.999345825443029	1
r26570_kd	r26570_kd	log10	0.01	100	0.995595084687942	1
r26571_kE1	r26571_kE1	log10	0.01	100	0.992021722332071	1
r26571_kd	r26571_kd	log10	0.01	100	0.97736417674459	1
r26572_kE1	r26572_kE1	log10	0.01	100	0.994457492258276	1
r26572_kd	r26572_kd	log10	0.01	100	0.919224829425668	1
r26573_k0	r26573_k0	log10	0.01	100	1.00065460278146	1
r26574_k0	r26574_k0	log10	0.01	100	0.996795154572284	1
r26575_k0	r26575_k0	log10	0.01	100	0.990585885067131	1
r26576_k0	r26576_k0	log10	0.01	100	0.992021722332071	1
r26577_k0	r26577_k0	log10	0.01	100	1.00672739595134	1
r26578_k0	r26578_k0	log10	0.01	100	0.999345825443029	1
r26579_kE3	r26579_kE3	log10	0.01	100	1.00195258442771	1
r26579_kE2	r26579_kE2	log10	0.01	100	0.999345825443029	1
r26579_kE1	r26579_kE1	log10	0.01	100	0.994457492258276	1
r26581_k0	r26581_k0	log10	0.01	100	1.01301946627926	1
r26581_kd	r26581_kd	log10	0.01	100	0.995597347599287	1
r26582_k_GeneSpecificScaling	r26582_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r26583_k0	r26583_k0	log10	0.01	100	0.562914900158727	1
r26584_k0	r26584_k0	log10	0.01	100	0.37887104658758	1
r26584_kd	r26584_kd	log10	0.01	100	2.19129225394134	1
r26585_k0	r26585_k0	log10	0.01	100	0.849920835615686	1
r26585_kd	r26585_kd	log10	0.01	100	1.08802766047872	1
r26586_k0	r26586_k0	log10	0.01	100	0.942476325980464	1
r26586_kd	r26586_kd	log10	0.01	100	1.02972913222484	1
r26587_k0	r26587_k0	log10	0.01	100	0.695089865835834	1
r26587_kd	r26587_kd	log10	0.01	100	1.23595908614396	1
r26588_k0	r26588_k0	log10	0.01	100	1.88981482675469	1
r26588_kd	r26588_kd	log10	0.01	100	0.917336045622289	1
r26589_kE1	r26589_kE1	log10	0.01	100	1.00408056092532	1
r26589_kd	r26589_kd	log10	0.01	100	0.995706835699818	1
r26590_k0	r26590_k0	log10	0.01	100	0.452409758769728	1
r26591_k0	r26591_k0	log10	0.01	100	0.912700218272087	1
r26592_k0	r26592_k0	log10	0.01	100	0.984971377617617	1
r26593_k0	r26593_k0	log10	0.01	100	0.797990154563089	1
r26594_k0	r26594_k0	log10	0.01	100	0.616852187092092	1
r26595_k0	r26595_k0	log10	0.01	100	0.767658732259134	1
r26596_kE3	r26596_kE3	log10	0.01	100	1.00068373193554	1
r26596_kE2	r26596_kE2	log10	0.01	100	1.00388567231533	1
r26596_kE1	r26596_kE1	log10	0.01	100	1.0137604642641	1
r26598_kE1	r26598_kE1	log10	0.01	100	1.00196487831093	1
r26598_kd	r26598_kd	log10	0.01	100	0.996894419676449	1
r26599_kE1	r26599_kE1	log10	0.01	100	1.008255074327	1
r26599_kd	r26599_kd	log10	0.01	100	0.995595084687942	1
r26600_kE1	r26600_kE1	log10	0.01	100	5.33514700978157	1
r26600_kd	r26600_kd	log10	0.01	100	0.89210878869345	1
r26601_k0	r26601_k0	log10	0.01	100	1.76808081161544	1
r26601_kd	r26601_kd	log10	0.01	100	0.859562895103179	1
r26602_k_GeneSpecificScaling	r26602_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r26603_k0	r26603_k0	log10	0.01	100	1.00195258442771	1
r26604_k0	r26604_k0	log10	0.01	100	0.991816386172276	1
r26604_kd	r26604_kd	log10	0.01	100	1.00672739595134	1
r26605_k0	r26605_k0	log10	0.01	100	1.00065460278146	1
r26605_kd	r26605_kd	log10	0.01	100	0.994457492258276	1
r26606_k0	r26606_k0	log10	0.01	100	0.996795154572284	1
r26606_kd	r26606_kd	log10	0.01	100	0.99805122072835	1
r26607_k0	r26607_k0	log10	0.01	100	1.00950358275318	1
r26607_kd	r26607_kd	log10	0.01	100	1.00065460278146	1
r26608_k0	r26608_k0	log10	0.01	100	1.00825113795438	1
r26608_kd	r26608_kd	log10	0.01	100	1.00804244250738	1
r26609_kE1	r26609_kE1	log10	0.01	100	0.99805122072835	1
r26609_kd	r26609_kd	log10	0.01	100	1.01311855772223	1
r26610_kE1	r26610_kE1	log10	0.01	100	1.00065460278146	1
r26610_kd	r26610_kd	log10	0.01	100	1.01301836056368	1
r26611_kE1	r26611_kE1	log10	0.01	100	1.01301946627926	1
r26611_kd	r26611_kd	log10	0.01	100	0.994102962266241	1
r26612_kE1	r26612_kE1	log10	0.01	100	1.0055733983452	1
r26612_kd	r26612_kd	log10	0.01	100	0.928200690949295	1
r26613_k0	r26613_k0	log10	0.01	100	1.00065460278146	1
r26614_k0	r26614_k0	log10	0.01	100	0.995597347599287	1
r26615_k0	r26615_k0	log10	0.01	100	0.994457492258276	1
r26616_k0	r26616_k0	log10	0.01	100	0.990585885067131	1
r26617_k0	r26617_k0	log10	0.01	100	1.00825113795438	1
r26618_k0	r26618_k0	log10	0.01	100	1.00442212146439	1
r26619_kE3	r26619_kE3	log10	0.01	100	1.00825113795438	1
r26619_kE2	r26619_kE2	log10	0.01	100	1.00804244250738	1
r26619_kE1	r26619_kE1	log10	0.01	100	1.00321514948484	1
r26621_k0	r26621_k0	log10	0.01	100	1.00672739595134	1
r26621_kd	r26621_kd	log10	0.01	100	1.00195258442771	1
r27_k_GeneSpecificScaling	r27_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r27349_k0	r27349_k0	log10	0.01	100	1.03677988025972	1
r27350_k0	r27350_k0	log10	0.01	100	0.264433221524972	1
r27351_k0	r27351_k0	log10	0.01	100	1.2554608064778	1
r27352_k0	r27352_k0	log10	0.01	100	0.430653825153638	1
r2778_k0	r2778_k0	log10	0.01	100	1.29576179724634	1
r2778_kd	r2778_kd	log10	0.01	100	0.92542248100988	1
r2779_k0	r2779_k0	log10	0.01	100	1.21710182421394	1
r2779_kd	r2779_kd	log10	0.01	100	1.14531115813044	1
r27948_kE13	r27948_kE13	log10	0.01	100	0.973884215475141	1
r27948_kE12	r27948_kE12	log10	0.01	100	1.00544396154934	1
r27948_kE11	r27948_kE11	log10	0.01	100	0.987017442525912	1
r27948_kE10	r27948_kE10	log10	0.01	100	0.991536480291478	1
r27948_kE16	r27948_kE16	log10	0.01	100	0.920158034501489	1
r27948_kE15	r27948_kE15	log10	0.01	100	0.972053466890783	1
r27948_kE14	r27948_kE14	log10	0.01	100	0.995485071520749	1
r27948_kE9	r27948_kE9	log10	0.01	100	0.991511343947121	1
r27948_kE8	r27948_kE8	log10	0.01	100	1.00312342549927	1
r27948_kE7	r27948_kE7	log10	0.01	100	1.00339828779016	1
r27948_kE6	r27948_kE6	log10	0.01	100	1.00552825654938	1
r27948_kE5	r27948_kE5	log10	0.01	100	0.984042563348161	1
r27948_kE4	r27948_kE4	log10	0.01	100	0.998579837438338	1
r27948_kE3	r27948_kE3	log10	0.01	100	0.963245223154614	1
r27948_kE2	r27948_kE2	log10	0.01	100	1.00629471001826	1
r27948_kE1	r27948_kE1	log10	0.01	100	0.997667922417526	1
r28_k0	r28_k0	log10	0.01	100	0.526051922544848	1
r2805_k0	r2805_k0	log10	0.01	100	0.548219395189209	1
r2806_k0	r2806_k0	log10	0.01	100	6.7894694722862	1
r2807_k0	r2807_k0	log10	0.01	100	0.88315943645568	1
r2808_k0	r2808_k0	log10	0.01	100	1.00977591808654	1
r2809_k0	r2809_k0	log10	0.01	100	0.521884146212932	1
r2812_k0	r2812_k0	log10	0.01	100	1.12239292290395	1
r28244_k0	r28244_k0	log10	0.01	100	1.33452760469798	1
r28244_kd	r28244_kd	log10	0.01	100	0.89875170068867	1
r2825_k_GeneSpecificScaling	r2825_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r2826_k0	r2826_k0	log10	0.01	100	1.01240121972506	1
r2827_k0	r2827_k0	log10	0.01	100	0.991503135025327	1
r2827_kd	r2827_kd	log10	0.01	100	1.00511099369692	1
r28446_k_GeneSpecificScaling	r28446_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r28447_k0	r28447_k0	log10	0.01	100	0.545948585392992	1
r28448_k_GeneSpecificScaling	r28448_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r28449_k0	r28449_k0	log10	0.01	100	0.0845116459766179	1
r2845_k_GeneSpecificScaling	r2845_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r28450_k_GeneSpecificScaling	r28450_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r28451_k0	r28451_k0	log10	0.01	100	0.940628463019384	1
r28452_k_GeneSpecificScaling	r28452_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r28453_k0	r28453_k0	log10	0.01	100	1.29131923520006	1
r28454_k_GeneSpecificScaling	r28454_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r28455_k0	r28455_k0	log10	0.01	100	0.890129830092853	1
r28456_k_GeneSpecificScaling	r28456_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r28457_k0	r28457_k0	log10	0.01	100	1.13608139430633	1
r2846_k0	r2846_k0	log10	0.01	100	0.945893644379112	1
r28462_k0	r28462_k0	log10	0.01	100	5.00400025741164	1
r28463_k0	r28463_k0	log10	0.01	100	0.745684780620449	1
r28464_k0	r28464_k0	log10	0.01	100	0.782627701576202	1
r28465_k0	r28465_k0	log10	0.01	100	1.74262985735545	1
r28478_k0	r28478_k0	log10	0.01	100	0.309234387255444	1
r28478_kd	r28478_kd	log10	0.01	100	3.06091190513691	1
r28479_k0	r28479_k0	log10	0.01	100	1.17883990895723	1
r28479_kd	r28479_kd	log10	0.01	100	0.834050197167432	1
r2848_k0	r2848_k0	log10	0.01	100	1.03821615068087	1
r2848_kd	r2848_kd	log10	0.01	100	0.972292393585494	1
r28480_k0	r28480_k0	log10	0.01	100	0.391076284057799	1
r28480_kd	r28480_kd	log10	0.01	100	2.11112108322811	1
r28481_k0	r28481_k0	log10	0.01	100	0.465913736722233	1
r28482_k0	r28482_k0	log10	0.01	100	0.992467285194694	1
r28483_k0	r28483_k0	log10	0.01	100	1.00181195469051	1
r28484_k0	r28484_k0	log10	0.01	100	0.586507789404732	1
r28485_k0	r28485_k0	log10	0.01	100	0.45582639556838	1
r28485_kd	r28485_kd	log10	0.01	100	1.71099439184055	1
r28486_k0	r28486_k0	log10	0.01	100	0.998484234300657	1
r28487_k0	r28487_k0	log10	0.01	100	1.0156438424582	1
r28488_k0	r28488_k0	log10	0.01	100	0.81574381372997	1
r28488_kd	r28488_kd	log10	0.01	100	0.976325526153689	1
r28489_k0	r28489_k0	log10	0.01	100	0.412347945671681	1
r28489_kd	r28489_kd	log10	0.01	100	2.02041677890558	1
r2849_k0	r2849_k0	log10	0.01	100	1.03589240434971	1
r28490_k0	r28490_k0	log10	0.01	100	0.779085240621301	1
r28491_k0	r28491_k0	log10	0.01	100	1.14496774487431	1
r28492_k0	r28492_k0	log10	0.01	100	0.886740387694969	1
r28493_k0	r28493_k0	log10	0.01	100	1.17784496456656	1
r28494_k0	r28494_k0	log10	0.01	100	2.14611768673246	1
r28495_k0	r28495_k0	log10	0.01	100	0.958473605874947	1
r28496_k0	r28496_k0	log10	0.01	100	0.490087326440437	1
r28497_k0	r28497_k0	log10	0.01	100	1.29479498755091	1
r28498_k0	r28498_k0	log10	0.01	100	1.76588547193117	1
r28498_kd	r28498_kd	log10	0.01	100	0.773497414113794	1
r28499_k0	r28499_k0	log10	0.01	100	1.04058901313034	1
r28500_k0	r28500_k0	log10	0.01	100	0.854121872733833	1
r28501_k0	r28501_k0	log10	0.01	100	1.06467937479791	1
r28502_k0	r28502_k0	log10	0.01	100	0.925204722143978	1
r28503_k0	r28503_k0	log10	0.01	100	1.02322492643037	1
r28504_k0	r28504_k0	log10	0.01	100	1.22320670735009	1
r28505_k0	r28505_k0	log10	0.01	100	0.989863503142093	1
r28505_kd	r28505_kd	log10	0.01	100	0.974194573320736	1
r28506_k0	r28506_k0	log10	0.01	100	1.37464013119265	1
r28506_kd	r28506_kd	log10	0.01	100	0.81518995589885	1
r28507_k0	r28507_k0	log10	0.01	100	1.00594394663819	1
r28508_k0	r28508_k0	log10	0.01	100	0.890048403934629	1
r28509_k0	r28509_k0	log10	0.01	100	0.994847391055671	1
r2851_kE1	r2851_kE1	log10	0.01	100	1.00013176203037	1
r28510_k0	r28510_k0	log10	0.01	100	0.89789497963659	1
r28511_k0	r28511_k0	log10	0.01	100	1.06653033176324	1
r28512_k0	r28512_k0	log10	0.01	100	1.48382168754299	1
r28513_k0	r28513_k0	log10	0.01	100	0.804987023710483	1
r28513_kd	r28513_kd	log10	0.01	100	0.928532579938688	1
r28514_k0	r28514_k0	log10	0.01	100	2.46902229711439	1
r28514_kd	r28514_kd	log10	0.01	100	0.682489917664761	1
r28515_k0	r28515_k0	log10	0.01	100	0.210419516483291	1
r28516_k0	r28516_k0	log10	0.01	100	0.526129871417941	1
r28517_k0	r28517_k0	log10	0.01	100	0.92537887697239	1
r28518_k0	r28518_k0	log10	0.01	100	0.931816737160827	1
r28519_k0	r28519_k0	log10	0.01	100	2.23059740602972	1
r28520_k0	r28520_k0	log10	0.01	100	0.888665834699811	1
r28521_k0	r28521_k0	log10	0.01	100	16.8844531187465	1
r28521_kd	r28521_kd	log10	0.01	100	0.445374572601857	1
r28522_k0	r28522_k0	log10	0.01	100	0.830243643746431	1
r28522_kd	r28522_kd	log10	0.01	100	1.12133268434615	1
r28523_k0	r28523_k0	log10	0.01	100	1.10587344330319	1
r28524_k0	r28524_k0	log10	0.01	100	1.00463829422457	1
r28525_k0	r28525_k0	log10	0.01	100	0.800083774136078	1
r28526_k0	r28526_k0	log10	0.01	100	1.01797784920691	1
r28527_k0	r28527_k0	log10	0.01	100	0.325713104790871	1
r28528_k0	r28528_k0	log10	0.01	100	1.11358682397717	1
r28529_k0	r28529_k0	log10	0.01	100	1.08207399039623	1
r2853_k0	r2853_k0	log10	0.01	100	0.422617919242346	1
r28531_k0	r28531_k0	log10	0.01	100	0.778701277691051	1
r28531_kd	r28531_kd	log10	0.01	100	1.17169450425291	1
r28532_k0	r28532_k0	log10	0.01	100	0.780704750704085	1
r28532_kd	r28532_kd	log10	0.01	100	1.10444890207357	1
r28533_k0	r28533_k0	log10	0.01	100	1.11260920389114	1
r28533_kd	r28533_kd	log10	0.01	100	0.957392441179388	1
r28534_k0	r28534_k0	log10	0.01	100	0.995290644035744	1
r28534_kd	r28534_kd	log10	0.01	100	1.05661141108416	1
r28535_k0	r28535_k0	log10	0.01	100	1.12832330009045	1
r28535_kd	r28535_kd	log10	0.01	100	0.681210468109274	1
r28536_k0	r28536_k0	log10	0.01	100	0.954574455584963	1
r28536_kd	r28536_kd	log10	0.01	100	1.03145513474869	1
r28537_k0	r28537_k0	log10	0.01	100	0.933244118537533	1
r28537_kd	r28537_kd	log10	0.01	100	1.03680299806	1
r28538_k0	r28538_k0	log10	0.01	100	3.06734887132534	1
r28538_kd	r28538_kd	log10	0.01	100	0.479349242601083	1
r28539_k0	r28539_k0	log10	0.01	100	1.96204400435338	1
r28539_kd	r28539_kd	log10	0.01	100	0.742653247986737	1
r28540_k0	r28540_k0	log10	0.01	100	0.334400337291107	1
r28540_kd	r28540_kd	log10	0.01	100	2.38169857928681	1
r28541_k0	r28541_k0	log10	0.01	100	7.44737169069232	1
r28541_kd	r28541_kd	log10	0.01	100	0.670505129382593	1
r28542_k0	r28542_k0	log10	0.01	100	2.99905249958812	1
r28542_kd	r28542_kd	log10	0.01	100	0.356591152691125	1
r28543_k0	r28543_k0	log10	0.01	100	0.97899948194454	1
r28543_kd	r28543_kd	log10	0.01	100	1.00171703208368	1
r28545_k0	r28545_k0	log10	0.01	100	1.15411284717508	1
r28546_k0	r28546_k0	log10	0.01	100	0.788293518544808	1
r28547_k0	r28547_k0	log10	0.01	100	0.337639660250059	1
r28548_k0	r28548_k0	log10	0.01	100	1.45141449839408	1
r28549_k0	r28549_k0	log10	0.01	100	0.393812812635544	1
r28550_k0	r28550_k0	log10	0.01	100	1.33455545431548	1
r28551_k0	r28551_k0	log10	0.01	100	0.0447675959351599	1
r28552_k0	r28552_k0	log10	0.01	100	0.983946445746253	1
r28553_k0	r28553_k0	log10	0.01	100	0.829354144957025	1
r28554_k0	r28554_k0	log10	0.01	100	0.895266071261871	1
r28555_k0	r28555_k0	log10	0.01	100	0.40446885022765	1
r28556_k0	r28556_k0	log10	0.01	100	0.964377214935544	1
r28557_k0	r28557_k0	log10	0.01	100	0.849158080031968	1
r2856_k0	r2856_k0	log10	0.01	100	0.511220301705076	1
r2856_kd	r2856_kd	log10	0.01	100	1.15842900635187	1
r28562_k0	r28562_k0	log10	0.01	100	2.55085118800698	1
r28562_kd	r28562_kd	log10	0.01	100	0.712422238834236	1
r28564_k0	r28564_k0	log10	0.01	100	1.39102321764303	1
r28568_k0	r28568_k0	log10	0.01	100	1.01178681119308	1
r28569_k0	r28569_k0	log10	0.01	100	1.01012239478666	1
r2857_k0	r2857_k0	log10	0.01	100	0.728764397055617	1
r2857_kd	r2857_kd	log10	0.01	100	1.05550738363627	1
r28570_k0	r28570_k0	log10	0.01	100	0.96952755347237	1
r28570_kd	r28570_kd	log10	0.01	100	1.02293884205702	1
r28572_k0	r28572_k0	log10	0.01	100	0.934092538019421	1
r28574_k0	r28574_k0	log10	0.01	100	0.977545759252818	1
r28575_k0	r28575_k0	log10	0.01	100	1.02918790181071	1
r28578_k0	r28578_k0	log10	0.01	100	1.03560473839164	1
r28578_kd	r28578_kd	log10	0.01	100	1.02041893938692	1
r28580_k0	r28580_k0	log10	0.01	100	0.975363474620722	1
r28581_k0	r28581_k0	log10	0.01	100	0.879225174045312	1
r28581_kd	r28581_kd	log10	0.01	100	1.05766020332859	1
r28582_k0	r28582_k0	log10	0.01	100	0.942289325580013	1
r28583_k0	r28583_k0	log10	0.01	100	1.0201854925974	1
r28584_k0	r28584_k0	log10	0.01	100	1.00943540446309	1
r28585_k0	r28585_k0	log10	0.01	100	0.985605831756081	1
r28585_kd	r28585_kd	log10	0.01	100	1.00791565912819	1
r28586_k0	r28586_k0	log10	0.01	100	0.992251437313646	1
r28587_k0	r28587_k0	log10	0.01	100	0.992236469855907	1
r28588_k0	r28588_k0	log10	0.01	100	1.00914072109686	1
r28589_k0	r28589_k0	log10	0.01	100	1.04034045952544	1
