plotId	plotName	plotTypeSimulation	plotTypeData	datasetId	xLabel	yLabel
plot1	all_data	ScatterPlot	replicate	data2633	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2634	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2635	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2636	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2637	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2638	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2639	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2640	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2641	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2642	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2643	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2644	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2645	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2646	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2647	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2648	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2649	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2650	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2651	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2652	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2653	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2654	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2655	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2656	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2657	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2658	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2659	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2660	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2661	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2662	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2663	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2664	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2665	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2666	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2667	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2668	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2669	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2670	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2671	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2672	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2673	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2674	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2675	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2676	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2677	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2678	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2679	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2680	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2681	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2682	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2683	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2684	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2685	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2686	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2687	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2688	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2689	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2690	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2691	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2692	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2693	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2694	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2695	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2696	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2697	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2698	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2699	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2700	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2701	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2702	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2703	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2704	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2705	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2706	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2707	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2708	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2709	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2710	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2711	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2712	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2713	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2714	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2715	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2716	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2717	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2718	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2719	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2720	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2721	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2722	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2723	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2724	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2725	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2726	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2727	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2728	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2729	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2730	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2731	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2732	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2733	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2734	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2735	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2736	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2737	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2738	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2739	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2740	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2741	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2742	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2743	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2744	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2745	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2746	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2747	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2748	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2749	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2750	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2751	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2752	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2753	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2754	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2755	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2756	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2757	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2758	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2759	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2760	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2761	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2762	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2763	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2764	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2765	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2766	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2767	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2768	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2769	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2770	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2771	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2772	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2773	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2774	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2775	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2776	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2777	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2778	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2779	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2780	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2781	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2782	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2783	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2784	Measured viability	Simulated viability
plot1	all_data	ScatterPlot	replicate	data2785	Measured viability	Simulated viability
